variant	af	filter-pvalue	lrt-pvalue	beta	beta-std-err	intercept	PC1	PC2	notes
group_809	1.70E-01	6.24E-02	2.62E-01	-8.43E-01	7.57E-01	-7.21E-01	-2.57E+01	3.52E+01	
group_807	1.70E-01	6.24E-02	2.62E-01	-8.43E-01	7.57E-01	-7.21E-01	-2.57E+01	3.52E+01	
group_618	1.70E-01	6.24E-02	2.62E-01	-8.43E-01	7.57E-01	-7.21E-01	-2.57E+01	3.52E+01	
group_7600	1.60E-01	1.02E-01	9.04E-01	9.46E-02	7.87E-01	-8.93E-01	-2.60E+01	3.51E+01	
group_7579	1.60E-01	1.27E-05	2.00E-01	-1.91E+00	5.94E-01	-5.30E-01	-2.20E+01	2.88E+01	bad-chisq
group_7082	1.60E-01	6.38E-03	9.37E-01	6.91E-02	8.69E-01	-8.88E-01	-2.60E+01	3.50E+01	
group_6660	1.60E-01	2.91E-02	4.46E-02	-2.06E+00	1.05E+00	-6.66E-01	-2.77E+01	3.59E+01	
group_6231	1.60E-01	1.27E-05	4.29E-05	-4.98E+00	5.89E-01	-8.67E-01	-3.05E+01	4.36E+01	bad-chisq
group_6210	1.60E-01	1.06E-03	3.15E-01	1.07E+00	1.12E+00	-1.00E+00	-2.49E+01	3.47E+01	
group_6170	1.60E-01	1.27E-05	3.86E-02	2.60E+00	6.73E-01	-1.09E+00	-2.08E+01	3.18E+01	bad-chisq
group_6105	1.60E-01	1.06E-03	3.15E-01	1.07E+00	1.12E+00	-1.00E+00	-2.49E+01	3.47E+01	
group_5984	1.60E-01	1.34E-04	1.35E-03	-2.91E+00	9.71E-01	-4.71E-01	-2.51E+01	3.37E+01	bad-chisq
group_5809	1.60E-01	1.27E-05	7.60E-02	2.29E+00	6.73E-01	-1.01E+00	-2.09E+01	3.11E+01	bad-chisq
group_5296	1.60E-01	1.34E-04	1.30E-03	-2.96E+00	9.71E-01	-5.16E-01	-2.58E+01	3.47E+01	bad-chisq
group_4492	1.60E-01	1.34E-04	1.30E-03	-2.96E+00	9.71E-01	-5.16E-01	-2.58E+01	3.47E+01	bad-chisq
tetRA	1.60E-01	1.02E-01	3.85E-01	9.04E-01	1.06E+00	-1.09E+00	-2.63E+01	3.70E+01	
group_2929	1.60E-01	1.02E-01	9.00E-01	-1.41E-01	1.12E+00	-8.57E-01	-2.60E+01	3.49E+01	
group_2893	1.60E-01	1.00E+00	2.82E-01	-1.10E+00	1.03E+00	-7.22E-01	-2.72E+01	3.52E+01	
group_2883	1.60E-01	1.02E-01	1.57E-01	-1.15E+00	8.27E-01	-7.52E-01	-2.64E+01	3.66E+01	
group_2868	1.60E-01	1.34E-04	2.08E-03	-2.82E+00	9.67E-01	-4.52E-01	-2.43E+01	3.25E+01	bad-chisq
group_2850	1.60E-01	1.27E-05	1.83E-01	-1.93E+00	6.05E-01	-4.98E-01	-2.16E+01	2.81E+01	bad-chisq
group_2822	1.60E-01	1.27E-05	6.98E-01	-1.19E+00	6.28E-01	-5.95E-01	-2.20E+01	2.93E+01	bad-chisq
group_2785	1.60E-01	1.27E-05	1.89E-02	-3.58E+00	5.06E-01	-5.08E-01	-2.38E+01	3.03E+01	bad-chisq
group_2784	1.60E-01	1.27E-05	1.89E-02	-3.58E+00	5.06E-01	-5.08E-01	-2.38E+01	3.03E+01	bad-chisq
tetA	1.60E-01	1.02E-01	3.85E-01	9.04E-01	1.06E+00	-1.09E+00	-2.63E+01	3.70E+01	
group_2702	1.60E-01	1.27E-05	1.89E-02	-3.58E+00	5.06E-01	-5.08E-01	-2.38E+01	3.03E+01	bad-chisq
ydiV	1.60E-01	2.91E-02	9.63E-01	-3.54E-02	7.54E-01	-8.75E-01	-2.61E+01	3.52E+01	
group_2685	1.60E-01	1.27E-05	2.75E-01	-1.78E+00	5.83E-01	-5.53E-01	-2.21E+01	2.90E+01	bad-chisq
group_2645	1.60E-01	1.27E-05	4.75E-02	-2.56E+00	5.84E-01	-5.42E-01	-2.25E+01	3.03E+01	bad-chisq
group_2541	1.60E-01	1.34E-04	1.49E-03	-2.87E+00	9.74E-01	-4.49E-01	-2.44E+01	3.29E+01	bad-chisq
group_2444	1.60E-01	2.75E-01	4.57E-01	5.89E-01	8.05E-01	-9.78E-01	-2.62E+01	3.51E+01	
group_2436	1.60E-01	1.27E-05	2.00E-01	-1.91E+00	5.94E-01	-5.30E-01	-2.20E+01	2.88E+01	bad-chisq
group_2298	1.60E-01	2.75E-01	4.57E-01	5.89E-01	8.05E-01	-9.78E-01	-2.62E+01	3.51E+01	
group_2281	1.60E-01	1.27E-05	2.00E-01	-1.91E+00	5.94E-01	-5.30E-01	-2.20E+01	2.88E+01	bad-chisq
group_2152	1.60E-01	6.38E-03	6.85E-01	-3.91E-01	9.64E-01	-8.35E-01	-2.58E+01	3.50E+01	
group_2088	1.60E-01	2.75E-01	4.57E-01	5.89E-01	8.05E-01	-9.78E-01	-2.62E+01	3.51E+01	
degT	1.60E-01	2.75E-01	4.57E-01	5.89E-01	8.05E-01	-9.78E-01	-2.62E+01	3.51E+01	
group_2025	1.60E-01	1.27E-05	2.00E-01	-1.91E+00	5.94E-01	-5.30E-01	-2.20E+01	2.88E+01	bad-chisq
group_1989	1.60E-01	2.75E-01	6.30E-01	-3.83E-01	7.98E-01	-8.26E-01	-2.59E+01	3.55E+01	
group_1937	1.60E-01	1.27E-05	2.00E-01	-1.91E+00	5.94E-01	-5.30E-01	-2.20E+01	2.88E+01	bad-chisq
group_1821	1.60E-01	1.34E-04	1.11E-03	-2.95E+00	9.78E-01	-4.59E-01	-2.52E+01	3.36E+01	bad-chisq
group_1672	1.60E-01	2.75E-01	2.10E-01	-9.80E-01	7.91E-01	-7.65E-01	-2.65E+01	3.67E+01	
lgaE	1.60E-01	2.75E-01	4.57E-01	5.89E-01	8.05E-01	-9.78E-01	-2.62E+01	3.51E+01	
group_1568	1.60E-01	2.75E-01	4.57E-01	5.89E-01	8.05E-01	-9.78E-01	-2.62E+01	3.51E+01	
group_1438	1.60E-01	2.75E-01	9.03E-01	-1.33E-01	1.09E+00	-8.61E-01	-2.62E+01	3.51E+01	
group_1168	1.60E-01	1.27E-05	2.00E-01	-1.91E+00	5.94E-01	-5.30E-01	-2.20E+01	2.88E+01	bad-chisq
group_1117	1.60E-01	1.27E-05	5.99E-04	-4.08E+00	5.87E-01	-6.51E-01	-2.66E+01	3.67E+01	bad-chisq
group_794	1.60E-01	2.91E-02	4.21E-02	-1.67E+00	8.52E-01	-6.86E-01	-2.64E+01	3.72E+01	
group_671	1.60E-01	1.34E-04	1.35E-03	-2.91E+00	9.71E-01	-4.71E-01	-2.51E+01	3.37E+01	bad-chisq
group_457	1.60E-01	1.27E-05	4.29E-05	-4.98E+00	5.89E-01	-8.67E-01	-3.05E+01	4.36E+01	bad-chisq
group_417	1.60E-01	1.02E-01	5.09E-01	5.62E-01	8.59E-01	-9.95E-01	-2.60E+01	3.56E+01	
group_416	1.60E-01	1.02E-01	5.09E-01	5.62E-01	8.59E-01	-9.95E-01	-2.60E+01	3.56E+01	
group_366	1.60E-01	1.34E-04	1.00E+00	1.28E-01	9.69E-01	-7.57E-01	-2.37E+01	3.17E+01	bad-chisq
group_328	1.60E-01	6.38E-03	6.75E-01	4.13E-01	9.91E-01	-9.42E-01	-2.65E+01	3.57E+01	
group_251	1.60E-01	2.75E-01	4.57E-01	5.89E-01	8.05E-01	-9.78E-01	-2.62E+01	3.51E+01	
group_7550	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_7539	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_7538	1.50E-01	2.66E-05	8.90E-02	-2.18E+00	6.25E-01	-4.31E-01	-2.12E+01	2.74E+01	bad-chisq
pseF	1.50E-01	4.01E-01	7.34E-01	-2.67E-01	7.89E-01	-8.32E-01	-2.58E+01	3.51E+01	
group_7366	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_7180	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_7151	1.50E-01	2.07E-03	8.04E-02	2.24E+00	1.50E+00	-1.07E+00	-2.51E+01	3.51E+01	
group_7097	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_7096	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_7029	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
blaOXA	1.50E-01	2.07E-03	9.26E-01	-1.40E-01	1.52E+00	-8.64E-01	-2.59E+01	3.49E+01	
group_6879	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_6861	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_6820	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_6817	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_6777	1.50E-01	2.72E-04	3.49E-03	-2.79E+00	9.48E-01	-5.34E-01	-2.50E+01	3.36E+01	bad-chisq
group_6750	1.50E-01	7.79E-01	9.31E-01	-9.45E-02	1.09E+00	-8.65E-01	-2.60E+01	3.50E+01	
group_6721	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_6695	1.50E-01	1.61E-01	7.34E-01	3.28E-01	9.67E-01	-9.44E-01	-2.60E+01	3.56E+01	
group_6416	1.50E-01	1.61E-01	2.18E-01	9.89E-01	8.08E-01	-1.00E+00	-2.59E+01	3.25E+01	
group_6321	1.50E-01	2.66E-05	5.99E-02	2.40E+00	6.71E-01	-1.05E+00	-2.11E+01	3.17E+01	bad-chisq
group_6172	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_6123	1.50E-01	1.17E-02	2.21E-01	1.14E+00	9.58E-01	-1.11E+00	-2.61E+01	3.65E+01	
group_6016	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_5996	1.50E-01	2.66E-05	5.99E-02	2.40E+00	6.71E-01	-1.05E+00	-2.11E+01	3.17E+01	bad-chisq
group_5981	1.50E-01	2.72E-04	3.48E-01	8.66E-01	1.08E+00	-9.14E-01	-2.27E+01	3.18E+01	bad-chisq
group_5881	1.50E-01	2.66E-05	5.99E-02	2.40E+00	6.71E-01	-1.05E+00	-2.11E+01	3.17E+01	bad-chisq
group_5646	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_5629	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_5544	1.50E-01	2.72E-04	3.48E-01	8.66E-01	1.08E+00	-9.14E-01	-2.27E+01	3.18E+01	bad-chisq
group_5514	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_5502	1.50E-01	2.66E-05	8.67E-02	2.22E+00	6.71E-01	-1.00E+00	-2.12E+01	3.13E+01	bad-chisq
group_5435	1.50E-01	2.07E-03	8.04E-02	2.24E+00	1.50E+00	-1.07E+00	-2.51E+01	3.51E+01	
group_5358	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_5297	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_5286	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_5204	1.50E-01	2.66E-05	8.67E-02	2.22E+00	6.71E-01	-1.00E+00	-2.12E+01	3.13E+01	bad-chisq
group_5194	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4889	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4888	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4868	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4739	1.50E-01	2.72E-04	3.38E-01	9.66E-01	1.07E+00	-9.39E-01	-2.27E+01	3.21E+01	bad-chisq
group_4714	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4697	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4667	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_4596	1.50E-01	1.61E-01	7.34E-01	3.28E-01	9.67E-01	-9.44E-01	-2.60E+01	3.56E+01	
group_4590	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4536	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4524	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4438	1.50E-01	1.61E-01	7.34E-01	3.28E-01	9.67E-01	-9.44E-01	-2.60E+01	3.56E+01	
group_4379	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4363	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4352	1.50E-01	1.61E-01	2.18E-01	9.89E-01	8.08E-01	-1.00E+00	-2.59E+01	3.25E+01	
group_4343	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_4314	1.50E-01	2.66E-05	8.67E-02	2.22E+00	6.71E-01	-1.00E+00	-2.12E+01	3.13E+01	bad-chisq
group_4268	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4151	1.50E-01	2.07E-03	8.04E-02	2.24E+00	1.50E+00	-1.07E+00	-2.51E+01	3.51E+01	
group_4106	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4038	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_4022	1.50E-01	1.61E-01	2.02E-02	-2.15E+00	9.65E-01	-5.48E-01	-2.90E+01	3.66E+01	
group_3887	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_3886	1.50E-01	2.07E-03	8.66E-01	1.52E-01	9.08E-01	-8.92E-01	-2.58E+01	3.49E+01	
group_3794	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_3727	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_3572	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
pseB	1.50E-01	4.01E-01	7.34E-01	-2.67E-01	7.89E-01	-8.32E-01	-2.58E+01	3.51E+01	
group_3422	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_3400	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_3240	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_3218	1.50E-01	7.79E-01	9.31E-01	-9.45E-02	1.09E+00	-8.65E-01	-2.60E+01	3.50E+01	
pseC	1.50E-01	4.01E-01	7.34E-01	-2.67E-01	7.89E-01	-8.32E-01	-2.58E+01	3.51E+01	
group_3159	1.50E-01	1.61E-01	2.18E-01	9.89E-01	8.08E-01	-1.00E+00	-2.59E+01	3.25E+01	
group_3146	1.50E-01	2.66E-05	5.99E-02	2.40E+00	6.71E-01	-1.05E+00	-2.11E+01	3.17E+01	bad-chisq
group_3063	1.50E-01	1.61E-01	2.18E-01	9.89E-01	8.08E-01	-1.00E+00	-2.59E+01	3.25E+01	
pseI	1.50E-01	4.01E-01	7.34E-01	-2.67E-01	7.89E-01	-8.32E-01	-2.58E+01	3.51E+01	
group_2964	1.50E-01	1.17E-02	2.47E-01	1.30E+00	1.16E+00	-1.07E+00	-2.80E+01	3.74E+01	
group_2948	1.50E-01	4.99E-02	6.95E-01	3.77E-01	9.66E-01	-9.51E-01	-2.58E+01	3.54E+01	
group_2793	1.50E-01	2.72E-04	3.49E-03	-2.79E+00	9.48E-01	-5.34E-01	-2.50E+01	3.36E+01	bad-chisq
group_2757	1.50E-01	1.17E-02	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
group_2743	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_2742	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_2704	1.50E-01	2.72E-04	3.49E-03	-2.79E+00	9.48E-01	-5.34E-01	-2.50E+01	3.36E+01	bad-chisq
group_2700	1.50E-01	1.17E-02	6.11E-01	5.14E-01	1.02E+00	-9.47E-01	-2.66E+01	3.57E+01	
group_2662	1.50E-01	2.66E-05	4.35E-05	-4.99E+00	5.88E-01	-8.78E-01	-3.06E+01	4.38E+01	bad-chisq
group_2601	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_2591	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_2589	1.50E-01	2.07E-03	2.30E-01	1.14E+00	1.02E+00	-1.00E+00	-2.51E+01	3.43E+01	
group_2515	1.50E-01	2.66E-05	1.37E-01	-2.76E+00	4.78E-01	-6.47E-01	-2.35E+01	3.14E+01	bad-chisq
group_2500	1.50E-01	2.66E-05	4.35E-05	-4.99E+00	5.88E-01	-8.78E-01	-3.06E+01	4.38E+01	bad-chisq
group_2498	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_2370	1.50E-01	2.07E-03	8.04E-02	2.24E+00	1.50E+00	-1.07E+00	-2.51E+01	3.51E+01	
group_2241	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_2148	1.50E-01	1.61E-01	2.82E-01	-8.17E-01	7.64E-01	-7.39E-01	-2.59E+01	3.55E+01	
group_2095	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_2094	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_2085	1.50E-01	1.17E-02	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
group_2068	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
cdiA	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_1930	1.50E-01	2.07E-03	8.04E-02	2.24E+00	1.50E+00	-1.07E+00	-2.51E+01	3.51E+01	
group_1911	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_1879	1.50E-01	2.66E-05	3.97E-05	-4.38E+00	6.15E-01	-4.18E-01	-2.62E+01	3.51E+01	bad-chisq
group_1791	1.50E-01	1.17E-02	7.51E-01	-5.18E-01	1.63E+00	-8.32E-01	-2.57E+01	3.45E+01	
group_1784	1.50E-01	2.66E-05	1.35E-01	-1.92E+00	6.30E-01	-5.38E-01	-2.18E+01	2.94E+01	bad-chisq
group_1766	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_1760	1.50E-01	2.72E-04	3.28E-02	-2.39E+00	8.70E-01	-6.57E-01	-2.48E+01	3.35E+01	bad-chisq
group_1751	1.50E-01	1.17E-02	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
group_1731	1.50E-01	1.17E-02	7.10E-01	-3.61E-01	9.73E-01	-8.42E-01	-2.59E+01	3.51E+01	
group_1700	1.50E-01	1.61E-01	8.63E-02	-1.45E+00	8.82E-01	-7.29E-01	-2.61E+01	3.75E+01	
group_1693	1.50E-01	4.01E-01	9.56E-01	-4.53E-02	8.20E-01	-8.75E-01	-2.61E+01	3.53E+01	
group_1680	1.50E-01	2.66E-05	8.44E-02	-2.22E+00	6.17E-01	-4.49E-01	-2.17E+01	2.79E+01	bad-chisq
group_1639	1.50E-01	1.61E-01	5.98E-03	-2.57E+00	1.00E+00	-5.48E-01	-3.15E+01	3.95E+01	
group_1611	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_1584	1.50E-01	1.17E-02	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
group_1556	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_1528	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_1527	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_1385	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_1299	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_1251	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_1184	1.50E-01	2.66E-05	2.77E-05	-4.51E+00	6.15E-01	-5.12E-01	-2.80E+01	3.78E+01	bad-chisq
group_1179	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_1104	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_1103	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_1087	1.50E-01	7.79E-01	8.05E-02	-1.42E+00	8.28E-01	-7.68E-01	-2.76E+01	4.06E+01	
group_956	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_822	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_817	1.50E-01	1.17E-02	7.51E-01	-5.18E-01	1.63E+00	-8.32E-01	-2.57E+01	3.45E+01	
group_762	1.50E-01	2.66E-05	8.67E-02	2.22E+00	6.71E-01	-1.00E+00	-2.12E+01	3.13E+01	bad-chisq
group_757	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_739	1.50E-01	1.61E-01	2.18E-01	9.89E-01	8.08E-01	-1.00E+00	-2.59E+01	3.25E+01	
group_710	1.50E-01	1.17E-02	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
group_692	1.50E-01	1.17E-02	7.10E-01	-3.61E-01	9.73E-01	-8.42E-01	-2.59E+01	3.51E+01	
group_683	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_659	1.50E-01	2.66E-05	5.99E-02	2.40E+00	6.71E-01	-1.05E+00	-2.11E+01	3.17E+01	bad-chisq
group_637	1.50E-01	1.17E-02	7.10E-01	-3.61E-01	9.73E-01	-8.42E-01	-2.59E+01	3.51E+01	
group_607	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
tipJ	1.50E-01	1.61E-01	5.83E-01	7.29E-01	1.35E+00	-9.81E-01	-2.65E+01	3.64E+01	
group_541	1.50E-01	4.01E-01	9.56E-01	-4.53E-02	8.20E-01	-8.75E-01	-2.61E+01	3.53E+01	
group_537	1.50E-01	4.99E-02	8.59E-02	-1.58E+00	9.60E-01	-7.59E-01	-2.63E+01	3.71E+01	
group_443	1.50E-01	1.61E-01	7.34E-01	3.28E-01	9.67E-01	-9.44E-01	-2.60E+01	3.56E+01	
group_365	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_297	1.50E-01	1.17E-02	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
group_234	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_171	1.50E-01	2.66E-05	5.82E-02	-2.54E+00	5.71E-01	-5.82E-01	-2.29E+01	3.09E+01	bad-chisq
group_167	1.50E-01	2.72E-04	1.00E+00	-1.84E-01	1.08E+00	-6.81E-01	-2.30E+01	3.06E+01	bad-chisq
group_11	1.50E-01	2.66E-05	3.94E-01	-1.67E+00	5.63E-01	-5.83E-01	-2.23E+01	2.93E+01	bad-chisq
group_8029	1.40E-01	2.11E-02	5.57E-01	6.77E-01	1.17E+00	-9.76E-01	-2.68E+01	3.63E+01	
group_7596	1.40E-01	5.47E-05	4.09E-02	-3.42E+00	4.81E-01	-5.92E-01	-2.39E+01	3.13E+01	bad-chisq
group_7558	1.40E-01	5.47E-05	1.00E+00	-4.45E-01	6.62E-01	-6.44E-01	-2.24E+01	2.97E+01	bad-chisq
group_7557	1.40E-01	5.47E-05	1.00E+00	-4.45E-01	6.62E-01	-6.44E-01	-2.24E+01	2.97E+01	bad-chisq
group_7528	1.40E-01	3.95E-03	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
group_7431	1.40E-01	3.95E-03	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
group_7430	1.40E-01	3.95E-03	6.56E-01	3.91E-01	8.97E-01	-9.14E-01	-2.56E+01	3.45E+01	
